classification_id,user_name,created_at,subject_ids,date_pub,normalised_date_pub,edition_statement,genre,FAST_genre_terms,FAST_subject_terms,status,comments,main_language,other_languages_summaries,summaries_language,translation,original_language,publisher,place_pub,country,retired,Image,title,BL record ID,BL shelfmark,Link to Explore,Link to digitised book,Topics from MARC record,Languages from MARC record,Genre terms from MARC record,Literary form terms from MARC record,Language of original from MARC record,Literary form/genre suggestions from Christin Hoene
272628832,2,2020-09-09 16:09:00 UTC,44306280,1862,1862,NONE,Non-fiction,,"651 7 ǂaUnited Statesǂ2fastǂ0(OCoLC)fst01204155
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628
",**Finished**,,,No,,No,,Macmillan and Co.,Cambridge [England],enk,"{'id': 62632249, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:02:59.272Z', 'updated_at': '2021-08-19T14:31:19.606Z', 'retired_at': '2021-08-19T14:31:19.601Z', 'subject_id': 44327890, 'retirement_reason': 'classification_count'}",vdc_00000002190C_title_page.jpg,"Das Elsass im 17. und 18. Jahrhundert. Vortrag, etc",014940005,Digital Store 9385.cc.2,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014940005,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002190C,,German,,,,
353178022,2,2021-08-19 14:47:35 UTC,44326058,NONE,NONE,NONE,Non-fiction,,"651 7 ǂaGermanyǂzHeidelbergǂ2fastǂ0(OCoLC)fst01214982
61027 ǂaHeidelberger Schloss (Heidelberg, Germany)ǂ2fastǂ0(OCoLC)fst00669708",**Finished**,,,No,,No,,G. G. Lange,Darmstadt,gw,"{'id': 62630812, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:19:57.803Z', 'updated_at': '2021-08-19T14:47:35.919Z', 'retired_at': '2021-08-19T14:47:35.911Z', 'subject_id': 44326058, 'retirement_reason': 'classification_count'}",vdc_00000000D716_title_page.jpg,"München vor 40 Jahren. Ein Beitrag zur Geschichte der Münchener Stadtverwaltung, etc",014861198,Digital Store 10255.d.5,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014861198,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000D716,,German,,,,
272783254,1,2020-09-10 08:36:15 UTC,44314874,NONE,NONE,NONE,Non-fiction,,"651 7 ǂaGermanyǂzHeidelbergǂ2fastǂ0(OCoLC)fst01214982
61027 ǂaHeidelberger Schloss (Heidelberg, Germany)ǂ2fastǂ0(OCoLC)fst00669708",**Finished**,,,No,,No,,G. G. Lange,Darmstadt,gw,"{'id': 62630812, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:19:57.803Z', 'updated_at': '2021-08-19T14:47:35.919Z', 'retired_at': '2021-08-19T14:47:35.911Z', 'subject_id': 44326058, 'retirement_reason': 'classification_count'}",vdc_00000000D716_title_page.jpg,"München vor 40 Jahren. Ein Beitrag zur Geschichte der Münchener Stadtverwaltung, etc",014861198,Digital Store 10255.d.5,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014861198,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000D716,,German,,,,
353402292,2,2021-08-20 10:44:13 UTC,44325144,1876,1876,NONE,Non-fiction,,"651 7 ǂaNew JerseyǂzSalem Countyǂ2fastǂ0(OCoLC)fst01211881
655 7 ǂaGenealogyǂ2fastǂ0(OCoLC)fst01423818
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,,,No,,No,,George F. Nixon,"Bridgeton, N.J.",xxu,"{'id': 62633565, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:34:29.232Z', 'updated_at': '2021-08-20T10:44:13.630Z', 'retired_at': '2021-08-20T10:44:13.622Z', 'subject_id': 44325144, 'retirement_reason': 'classification_count'}",vdc_00000001C1F4_title_page.jpg,L. H.'s Geschichte der französischen Revolution 1789-1799. Herausgegeben von W. Oncken,014896430,Digital Store 9220.e.7,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014896430,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001C1F4,,German,,,,
272783897,1,2020-09-10 08:44:16 UTC,44314657,1876,1876,NONE,Non-fiction,,"651 7 ǂaNew JerseyǂzSalem Countyǂ2fastǂ0(OCoLC)fst01211881
655 7 ǂaGenealogyǂ2fastǂ0(OCoLC)fst01423818
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,,,No,,No,,George F. Nixon,"Bridgeton, N.J.",xxu,"{'id': 62633565, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:34:29.232Z', 'updated_at': '2021-08-20T10:44:13.630Z', 'retired_at': '2021-08-20T10:44:13.622Z', 'subject_id': 44325144, 'retirement_reason': 'classification_count'}",vdc_00000001C1F4_title_page.jpg,L. H.'s Geschichte der französischen Revolution 1789-1799. Herausgegeben von W. Oncken,014896430,Digital Store 9220.e.7,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014896430,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001C1F4,,German,,,,
353416901,2,2021-08-20 12:21:59 UTC,44326602,1883,1883,NONE,Non-fiction,,"651 7 ǂaEnglandǂzYorkshireǂ2fastǂ0(OCoLC)fst01213252
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,"Authorised name headings for authors:
Macquoid, Thomas Robert, 1820-1912
 Macquoid, Katharine S. (Katharine Sarah), 1824-1917
",,No,,No,,Chatto and Windus,London,enk,"{'id': 62632790, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:15:34.273Z', 'updated_at': '2021-08-20T12:21:59.255Z', 'retired_at': '2021-08-20T12:21:59.248Z', 'subject_id': 44326602, 'retirement_reason': 'classification_count'}",vdc_00000001A484_title_page.jpg,"Melchior Russen, Ritters von Lucern, Eidgenössische Chronik; geschrieben im Jahre 1482, und zum Erstenmale herausgegeben 1832 von J. Schneller",014891650,Digital Store 9305.c.15,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014891650,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001A484,,German,,,,
272785927,1,2020-09-10 09:05:08 UTC,44314772,1883,1883,NONE,Non-fiction,,"651 7 ǂaEnglandǂzYorkshireǂ2fastǂ0(OCoLC)fst01213252
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,"Authorised name headings for authors:
Macquoid, Thomas Robert, 1820-1912
 Macquoid, Katharine S. (Katharine Sarah), 1824-1917
",,No,,No,,Chatto and Windus,London,enk,"{'id': 62632790, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:15:34.273Z', 'updated_at': '2021-08-20T12:21:59.255Z', 'retired_at': '2021-08-20T12:21:59.248Z', 'subject_id': 44326602, 'retirement_reason': 'classification_count'}",vdc_00000001A484_title_page.jpg,"Melchior Russen, Ritters von Lucern, Eidgenössische Chronik; geschrieben im Jahre 1482, und zum Erstenmale herausgegeben 1832 von J. Schneller",014891650,Digital Store 9305.c.15,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014891650,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001A484,,German,,,,
353446778,2,2021-08-20 14:41:48 UTC,44327794,M.DCCC.LVIII,1858,NONE,Non-fiction,,"651 7 ǂaRomaniaǂ2fastǂ0(OCoLC)fst01205085
651 7 ǂaBalkan Peninsulaǂ2fastǂ0(OCoLC)fst01241484
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,,,No,,No,,Rudd & Carleton,New York,xxu,"{'id': 62631632, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:49:29.150Z', 'updated_at': '2021-08-20T14:41:48.447Z', 'retired_at': '2021-08-20T14:41:48.439Z', 'subject_id': 44327794, 'retirement_reason': 'classification_count'}",vdc_00000000FFE4_title_page.jpg,"Ostfriesland Land und Volk in Wort und Bild ... Mit ... Holzschnitten, etc",014867846,Digital Store 10255.f.8,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014867846,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000FFE4,,German,,,,
272786261,2,2020-09-10 09:09:15 UTC,44306131,M.DCCC.LVIII,1858,NONE,Non-fiction,,"651 7 ǂaRomaniaǂ2fastǂ0(OCoLC)fst01205085
651 7 ǂaBalkan Peninsulaǂ2fastǂ0(OCoLC)fst01241484
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,,,No,,No,,Rudd & Carleton,New York,xxu,"{'id': 62631632, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:49:29.150Z', 'updated_at': '2021-08-20T14:41:48.447Z', 'retired_at': '2021-08-20T14:41:48.439Z', 'subject_id': 44327794, 'retirement_reason': 'classification_count'}",vdc_00000000FFE4_title_page.jpg,"Ostfriesland Land und Volk in Wort und Bild ... Mit ... Holzschnitten, etc",014867846,Digital Store 10255.f.8,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014867846,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000FFE4,,German,,,,
353450463,2,2021-08-20 14:56:44 UTC,44327402,[1872],1872,NONE,Fiction,655 7 ǂaFictionǂ2fastǂ0(OCoLC)fst01423787,NONE,**Finished**,,,No,,No,,Sunday School Union,London,enk,"{'id': 62631464, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:45:44.637Z', 'updated_at': '2021-08-20T14:56:44.181Z', 'retired_at': '2021-08-20T14:56:44.174Z', 'subject_id': 44327402, 'retirement_reason': 'classification_count'}",vdc_00000000EB44_title_page.jpg,Göttingen in Vergangenheit und Gegenwart,014866726,Digital Store 10108.e.2. (9.),http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866726,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000EB44,,English ; German ; Italian,,,,
272786855,1,2020-09-10 09:15:12 UTC,44314592,[1872],1872,NONE,Fiction,655 7 ǂaFictionǂ2fastǂ0(OCoLC)fst01423787,NONE,**Finished**,,,No,,No,,Sunday School Union,London,enk,"{'id': 62631464, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:45:44.637Z', 'updated_at': '2021-08-20T14:56:44.181Z', 'retired_at': '2021-08-20T14:56:44.174Z', 'subject_id': 44327402, 'retirement_reason': 'classification_count'}",vdc_00000000EB44_title_page.jpg,Göttingen in Vergangenheit und Gegenwart,014866726,Digital Store 10108.e.2. (9.),http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866726,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000EB44,,English ; German ; Italian,,,,
353453296,2,2021-08-20 15:07:30 UTC,44325894,1895,1895,NONE,Fiction,655 7 ǂaHistorical fictionǂ2fastǂ0(OCoLC)fst01726640,647 7 ǂaRevolutionǂc(France :ǂd1789-1799)ǂ2fastǂ0(OCoLC)fst01354514,**Finished**,"Authorised name heading for author:
Spender, Harold, 1864-1926",,No,,No,,T. Fisher Unwin,London,enk,"{'id': 62631242, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:38:06.569Z', 'updated_at': '2021-08-20T15:07:30.280Z', 'retired_at': '2021-08-20T15:07:30.273Z', 'subject_id': 44325894, 'retirement_reason': 'classification_count'}",vdc_00000000E856_title_page.jpg,Chronik der Stadt Wolfenbüttel und ihrer Vorstädte,014866380,Digital Store 10231.f.20,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866380,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000E856,,German,,,,
272788666,1,2020-09-10 09:29:52 UTC,44314714,1895,1895,NONE,Fiction,655 7 ǂaHistorical fictionǂ2fastǂ0(OCoLC)fst01726640,647 7 ǂaRevolutionǂc(France :ǂd1789-1799)ǂ2fastǂ0(OCoLC)fst01354514,**Finished**,"Authorised name heading for author:
Spender, Harold, 1864-1926",,No,,No,,T. Fisher Unwin,London,enk,"{'id': 62631242, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:38:06.569Z', 'updated_at': '2021-08-20T15:07:30.280Z', 'retired_at': '2021-08-20T15:07:30.273Z', 'subject_id': 44325894, 'retirement_reason': 'classification_count'}",vdc_00000000E856_title_page.jpg,Chronik der Stadt Wolfenbüttel und ihrer Vorstädte,014866380,Digital Store 10231.f.20,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866380,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000E856,,German,,,,
354205743,2,2021-08-24 10:42:07 UTC,44325068,1897,1897,NONE,Non-fiction,,650 7 ǂaArmenian questionǂ2fastǂ0(OCoLC)fst00814757,**Finished**,,,No,,No,,"James Nisbet & Co., Limited",London,enk,"{'id': 62632272, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:03:36.940Z', 'updated_at': '2021-08-24T10:42:07.584Z', 'retired_at': '2021-08-24T10:42:07.576Z', 'subject_id': 44325068, 'retirement_reason': 'classification_count'}",vdc_00000001CF08_title_page.jpg,Essays aus neuerer Geschichte,014896463,Digital Store 9009.d.18,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014896463,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001CF08,,German,,,,
272790046,1,2020-09-10 09:42:46 UTC,44314964,1897,1897,NONE,Non-fiction,,650 7 ǂaArmenian questionǂ2fastǂ0(OCoLC)fst00814757,**Finished**,,,No,,No,,"James Nisbet & Co., Limited",London,enk,"{'id': 62632272, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:03:36.940Z', 'updated_at': '2021-08-24T10:42:07.584Z', 'retired_at': '2021-08-24T10:42:07.576Z', 'subject_id': 44325068, 'retirement_reason': 'classification_count'}",vdc_00000001CF08_title_page.jpg,Essays aus neuerer Geschichte,014896463,Digital Store 9009.d.18,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014896463,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001CF08,,German,,,,
354212910,2,2021-08-24 11:20:51 UTC,44324677,1850,1850,Seventh edition,Non-fiction,,"651 7 ǂaUnited Statesǂ2fastǂ0(OCoLC)fst01204155
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,"authorised name heading for author: Guernsey, Egbert, 1823-1903",,No,,No,,Cady and Burgess,New York,xxu,"{'id': 62633752, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:38:33.059Z', 'updated_at': '2021-08-24T11:20:51.991Z', 'retired_at': '2021-08-24T11:20:51.982Z', 'subject_id': 44324677, 'retirement_reason': 'classification_count'}",vdc_00000000AF32_title_page.jpg,"Chronologischer Abriss der Weltgeschichte, mit zwei synchronistischen Tabellen der alten Geschichte und der neuern Staatengeschichte ... Dreizehnte ... vermehrte Auflage",014860600,Digital Store 9005.e.8,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014860600,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000AF32,,German,,,,
272792626,1,2020-09-10 10:05:00 UTC,44315071,1850,1850,Seventh edition,Non-fiction,,"651 7 ǂaUnited Statesǂ2fastǂ0(OCoLC)fst01204155
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,"authorised name heading for author: Guernsey, Egbert, 1823-1903",,No,,No,,Cady and Burgess,New York,xxu,"{'id': 62633752, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:38:33.059Z', 'updated_at': '2021-08-24T11:20:51.991Z', 'retired_at': '2021-08-24T11:20:51.982Z', 'subject_id': 44324677, 'retirement_reason': 'classification_count'}",vdc_00000000AF32_title_page.jpg,"Chronologischer Abriss der Weltgeschichte, mit zwei synchronistischen Tabellen der alten Geschichte und der neuern Staatengeschichte ... Dreizehnte ... vermehrte Auflage",014860600,Digital Store 9005.e.8,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014860600,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000AF32,,German,,,,
354215478,2,2021-08-24 11:36:53 UTC,44326758,1895,1895,NONE,Non-fiction,,"651 7 ǂaEnglandǂzLondonǂzWestminsterǂ2fastǂ0(OCoLC)fst01312768
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,,,No,,No,,Chatto & Windus,London,enk,"{'id': 62631220, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:37:27.100Z', 'updated_at': '2021-08-24T11:36:53.419Z', 'retired_at': '2021-08-24T11:36:53.407Z', 'subject_id': 44326758, 'retirement_reason': 'classification_count'}",vdc_00000001BF0C_title_page.jpg,Tirol im Jahre 1809,014896913,Digital Store 9314.d.31,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014896913,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001BF0C,,German,,,,
272794266,1,2020-09-10 10:19:14 UTC,44314610,1895,1895,NONE,Non-fiction,,"651 7 ǂaEnglandǂzLondonǂzWestminsterǂ2fastǂ0(OCoLC)fst01312768
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,,,No,,No,,Chatto & Windus,London,enk,"{'id': 62631220, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:37:27.100Z', 'updated_at': '2021-08-24T11:36:53.419Z', 'retired_at': '2021-08-24T11:36:53.407Z', 'subject_id': 44326758, 'retirement_reason': 'classification_count'}",vdc_00000001BF0C_title_page.jpg,Tirol im Jahre 1809,014896913,Digital Store 9314.d.31,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014896913,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001BF0C,,German,,,,
354631771,2,2021-08-25 12:51:20 UTC,44325441,1856,1856,NONE,Non-fiction,,"651 7 ǂaSouth Carolinaǂ2fastǂ0(OCoLC)fst01204600
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,"Authorised name heading for author: Rivers, William J. William James), 1822-1909",,No,,No,,McCarter & Co.,Charleston,xxu,"{'id': 62631128, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:34:45.263Z', 'updated_at': '2021-08-25T12:51:20.636Z', 'retired_at': '2021-08-25T12:51:20.628Z', 'subject_id': 44325441, 'retirement_reason': 'classification_count'}",vdc_00000000E328_title_page.jpg,"Bemerkungen auf einer Reise durch einen Theil der Schweiz und einige ihrer næchsten Umgebungen, etc",014866679,Digital Store 10195.d.18,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866679,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000E328,,German,,,,
272814273,2,2020-09-10 13:05:44 UTC,44306245,1856,1856,NONE,Non-fiction,,"651 7 ǂaSouth Carolinaǂ2fastǂ0(OCoLC)fst01204600
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,"Authorised name heading for author: Rivers, William J. William James), 1822-1909",,No,,No,,McCarter & Co.,Charleston,xxu,"{'id': 62631128, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:34:45.263Z', 'updated_at': '2021-08-25T12:51:20.636Z', 'retired_at': '2021-08-25T12:51:20.628Z', 'subject_id': 44325441, 'retirement_reason': 'classification_count'}",vdc_00000000E328_title_page.jpg,"Bemerkungen auf einer Reise durch einen Theil der Schweiz und einige ihrer næchsten Umgebungen, etc",014866679,Digital Store 10195.d.18,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866679,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000E328,,German,,,,
354638463,2,2021-08-25 13:16:18 UTC,44325069,1891,1891,NONE,Non-fiction,,"651 7 ǂaSouth Africaǂ2fastǂ0(OCoLC)fst01204616
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,"Authorised headingfor editor: Murray, Richard William, 1819-1908",,No,,No,,Edward Stanford,London,enk,"{'id': 62634362, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:58:06.030Z', 'updated_at': '2021-08-25T13:16:18.788Z', 'retired_at': '2021-08-25T13:16:18.781Z', 'subject_id': 44325069, 'retirement_reason': 'classification_count'}",vdc_00000001F542_title_page.jpg,Geschichtliche Bilder und Skizzen,014912392,Digital Store 9327.g.6,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014912392,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001F542,,German,,,,
272834557,2,2020-09-10 14:48:41 UTC,44306008,1891,1891,NONE,Non-fiction,,"651 7 ǂaSouth Africaǂ2fastǂ0(OCoLC)fst01204616
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,"Authorised headingfor editor: Murray, Richard William, 1819-1908",,No,,No,,Edward Stanford,London,enk,"{'id': 62634362, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:58:06.030Z', 'updated_at': '2021-08-25T13:16:18.788Z', 'retired_at': '2021-08-25T13:16:18.781Z', 'subject_id': 44325069, 'retirement_reason': 'classification_count'}",vdc_00000001F542_title_page.jpg,Geschichtliche Bilder und Skizzen,014912392,Digital Store 9327.g.6,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014912392,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001F542,,German,,,,
354684105,2,2021-08-25 15:25:52 UTC,44327929,1899,1899,NONE,Non-fiction,,"651 7 ǂaSouth Africaǂ2fastǂ0(OCoLC)fst01204616
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558
650 7 ǂaPolitics and governmentǂ2fastǂ0(OCoLC)fst01919741",**Finished**,,,No,,No,,Isbister and Company Limited,London,enk,"{'id': 62632408, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:07:03.424Z', 'updated_at': '2021-08-25T15:25:52.207Z', 'retired_at': '2021-08-25T15:25:52.200Z', 'subject_id': 44327929, 'retirement_reason': 'classification_count'}",vdc_000000026952_title_page.jpg,Lehrbuch des gemeinen deutschen Strafrechts,015178481,Digital Store 6055.bb.44,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015178481,http://access.bl.uk/item/viewer/ark:/81055/vdc_000000026952,,German,,,,
272844829,2,2020-09-10 15:33:21 UTC,44305996,1899,1899,NONE,Non-fiction,,"651 7 ǂaSouth Africaǂ2fastǂ0(OCoLC)fst01204616
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558
650 7 ǂaPolitics and governmentǂ2fastǂ0(OCoLC)fst01919741",**Finished**,,,No,,No,,Isbister and Company Limited,London,enk,"{'id': 62632408, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T13:07:03.424Z', 'updated_at': '2021-08-25T15:25:52.207Z', 'retired_at': '2021-08-25T15:25:52.200Z', 'subject_id': 44327929, 'retirement_reason': 'classification_count'}",vdc_000000026952_title_page.jpg,Lehrbuch des gemeinen deutschen Strafrechts,015178481,Digital Store 6055.bb.44,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015178481,http://access.bl.uk/item/viewer/ark:/81055/vdc_000000026952,,German,,,,
355375543,2,2021-08-27 14:15:33 UTC,44327182,1888,1888,NONE,Fiction,"655 7 ǂaJuvenile worksǂ2fastǂ0(OCoLC)fst01411637
655 7 ǂaFictionǂ2fastǂ0(OCoLC)fst01423787","651 7 ǂaCongo Riverǂ2fastǂ0(OCoLC)fst01240412
651 7 ǂaCentral Africaǂ2fastǂ0(OCoLC)fst01239510
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,"Authorised heading for author: Knox, Thomas Wallace, 1835-1896
name title for Stanley rather than creator heading
Stanley, Henry M. |q (Henry Morton), |d 1841-1904. Through the dark continent.",,No,,No,,"Sampson Low, Marston, Searle, & Rivington",London,enk,"{'id': 62631359, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:41:56.887Z', 'updated_at': '2021-08-27T14:15:33.211Z', 'retired_at': '2021-08-27T14:15:33.204Z', 'subject_id': 44327182, 'retirement_reason': 'classification_count'}",vdc_00000000F786_title_page.jpg,Kaiser Wilhelm's II. Reisen nach Norwegen in den Jahren 1889 und 1890,014866846,Digital Store 10280.ee.24,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866846,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000F786,"Norway--Description and travel ; William--II, German Emperor, 1859-1941--Travel",German,,Not fiction,,
272852319,2,2020-09-10 16:08:23 UTC,44306142,1888,1888,NONE,Fiction,"655 7 ǂaJuvenile worksǂ2fastǂ0(OCoLC)fst01411637
655 7 ǂaFictionǂ2fastǂ0(OCoLC)fst01423787","651 7 ǂaCongo Riverǂ2fastǂ0(OCoLC)fst01240412
651 7 ǂaCentral Africaǂ2fastǂ0(OCoLC)fst01239510
650 7 ǂaTravelǂ2fastǂ0(OCoLC)fst01155558",**Finished**,"Authorised heading for author: Knox, Thomas Wallace, 1835-1896
name title for Stanley rather than creator heading
Stanley, Henry M. |q (Henry Morton), |d 1841-1904. Through the dark continent.",,No,,No,,"Sampson Low, Marston, Searle, & Rivington",London,enk,"{'id': 62631359, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:41:56.887Z', 'updated_at': '2021-08-27T14:15:33.211Z', 'retired_at': '2021-08-27T14:15:33.204Z', 'subject_id': 44327182, 'retirement_reason': 'classification_count'}",vdc_00000000F786_title_page.jpg,Kaiser Wilhelm's II. Reisen nach Norwegen in den Jahren 1889 und 1890,014866846,Digital Store 10280.ee.24,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014866846,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000F786,"Norway--Description and travel ; William--II, German Emperor, 1859-1941--Travel",German,,Not fiction,,
355384411,2,2021-08-27 14:47:31 UTC,44325836,[1847],1847,NONE,Non-fiction,,"651 7 ǂaIndiaǂ2fastǂ0(OCoLC)fst01210276
655 7 ǂaHistoryǂ2fastǂ0(OCoLC)fst01411628",**Finished**,,,No,,No,,Whittaker and Co.,London,enk,"{'id': 62631262, 'workflow_id': 14446, 'classifications_count': 1, 'created_at': '2020-05-03T12:38:38.090Z', 'updated_at': '2021-08-27T14:47:31.777Z', 'retired_at': '2021-08-27T14:47:31.770Z', 'subject_id': 44325836, 'retirement_reason': 'classification_count'}",vdc_0000000190C2_title_page.jpg,Colmar und die Schreckenszeit. Ein Tagebuch [by S. Billing] und Aktenstücke aus den Revolutionsjahren 1789-1796. Aus ungedruckten Quellen gesammelt und herausgegeben von Julius Rathgeber,014891000,Digital Store 9225.e.15,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014891000,http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000190C2,,German,,,,
